,episode,step,red_action_success,red_action_type,red_action_src,red_action_dest,blue_action,blue_action_id,blue_action_target,reward
31,0,31,True,lateral-movement,2cb1685104f24c44be9c140b9884bf85,server_or_host37,nothing,8a948314e89b415584345542a1684bdf,,-10.0
32,0,32,True,discovery,server_or_host37,server_or_host37,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
33,0,33,True,portscan,server_or_host37,server_or_host66,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
34,0,34,True,portscan,server_or_host37,server_or_host48,deploy_decoy,decoy_limit_exceeded,user_subnet2,-2.0
35,0,35,True,lateral-movement,server_or_host37,server_or_host40,nothing,0bd9ac5e24dc49f18edbdcbb88b2c0e5,,-10.0
36,0,36,True,discovery,server_or_host40,server_or_host40,deploy_decoy,decoy_limit_exceeded,subnet4,-5.0
37,0,37,True,portscan,server_or_host40,host22,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
38,0,38,True,lateral-movement,server_or_host40,server_or_host62,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
39,0,39,True,discovery,server_or_host62,server_or_host62,deploy_decoy,decoy_limit_exceeded,user_subnet2,-5.0
40,0,40,True,portscan,server_or_host62,host37,deploy_decoy,decoy_limit_exceeded,server_subnet1,-2.0
41,0,41,True,portscan,server_or_host62,server_or_host68,deploy_decoy,decoy_limit_exceeded,subnet4,-2.0
42,0,42,True,portscan,server_or_host62,server_or_host50,deploy_decoy,decoy_limit_exceeded,server_subnet1,-2.0
43,0,43,True,lateral-movement,server_or_host62,server_or_host51,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
44,0,44,True,discovery,server_or_host51,server_or_host51,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
45,0,45,True,portscan,server_or_host51,server_or_host53,deploy_decoy,decoy_limit_exceeded,user_subnet2,-2.0
46,0,46,True,portscan,server_or_host51,server_or_host45,deploy_decoy,decoy_limit_exceeded,server_subnet1,-2.0
47,0,47,True,portscan,server_or_host51,server_or_host60,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-2.0
48,0,48,True,portscan,server_or_host51,server_or_host55,deploy_decoy,decoy_limit_exceeded,user_subnet2,-2.0
49,0,49,True,lateral-movement,server_or_host51,host20,deploy_decoy,decoy_limit_exceeded,server_subnet1,-10.0
50,0,50,True,discovery,host20,host20,deploy_decoy,decoy_limit_exceeded,user_subnet2,-5.0
51,0,51,True,lateral-movement,host20,host37,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
52,0,52,True,discovery,host37,host37,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
53,0,53,True,lateral-movement,host37,server_or_host55,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
54,0,54,True,discovery,server_or_host55,server_or_host55,deploy_decoy,decoy_limit_exceeded,server_subnet2,-5.0
55,0,55,True,portscan,server_or_host55,server_or_host44,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
56,0,56,True,portscan,server_or_host55,host21,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
57,0,57,True,lateral-movement,server_or_host55,server_or_host53,deploy_decoy,decoy_limit_exceeded,server_subnet1,-10.0
58,0,58,True,discovery,server_or_host53,server_or_host53,nothing,2e79a6b14bc04b24a54f720d4f41840a,,-5.0
59,0,59,True,portscan,server_or_host53,server_or_host63,deploy_decoy,decoy_limit_exceeded,user_subnet2,-2.0
60,0,60,True,lateral-movement,server_or_host53,server_or_host56,deploy_decoy,decoy_limit_exceeded,subnet4,-10.0
61,0,61,True,discovery,server_or_host56,server_or_host56,nothing,43ea9bb3dc5048f9b92662d83091a7dd,,-5.0
62,0,62,True,lateral-movement,server_or_host56,host23,nothing,5ab5442d46064535b2d43421b18cad22,,-10.0
63,0,63,True,discovery,host23,host23,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
64,0,64,True,lateral-movement,host23,host21,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
65,0,65,True,discovery,host21,host21,deploy_decoy,decoy_limit_exceeded,subnet4,-5.0
66,0,66,True,lateral-movement,host21,server_or_host66,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
67,0,67,True,discovery,server_or_host66,server_or_host66,deploy_decoy,decoy_limit_exceeded,user_subnet1,-5.0
68,0,68,True,portscan,server_or_host66,host34,deploy_decoy,decoy_limit_exceeded,server_subnet1,-2.0
69,0,69,True,pingsweep,server_or_host66,34fa0b2876eb45d5a51321aadd7fc0b3,deploy_decoy,decoy_limit_exceeded,server_subnet2,10.0
70,0,70,True,lateral-movement,server_or_host66,host34,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
71,0,71,True,discovery,host34,host34,deploy_decoy,decoy_limit_exceeded,server_subnet2,-5.0
72,0,72,True,portscan,host34,server_or_host41,nothing,73fb929911d846aa986982c8b2e69a14,,-2.0
73,0,73,True,portscan,host34,server_or_host52,nothing,83f354f102cd44a7b428ea32568465d3,,-2.0
74,0,74,True,portscan,host34,host24,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-2.0
75,0,75,True,lateral-movement,host34,server_or_host45,deploy_decoy,decoy_limit_exceeded,server_subnet2,-10.0
76,0,76,True,discovery,server_or_host45,server_or_host45,deploy_decoy,decoy_limit_exceeded,server_subnet2,-5.0
77,0,77,True,portscan,server_or_host45,host30,nothing,2702ed1a366d4489a8851eaf25d78486,,-2.0
78,0,78,True,lateral-movement,server_or_host45,server_or_host58,deploy_decoy,decoy_limit_exceeded,server_subnet1,-10.0
79,0,79,True,discovery,server_or_host58,server_or_host58,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
80,0,80,True,lateral-movement,server_or_host58,host24,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
81,0,81,True,discovery,host24,host24,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
82,0,82,True,portscan,host24,host39,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
83,0,83,True,portscan,host24,server_or_host61,nothing,df109a2519844713b6cf7903db3d359a,,-2.0
84,0,84,True,lateral-movement,host24,server_or_host50,deploy_decoy,decoy_limit_exceeded,server_subnet2,-10.0
85,0,85,True,discovery,server_or_host50,server_or_host50,deploy_decoy,decoy_limit_exceeded,server_subnet2,-5.0
